source_frame,driving_video
/data/fhongac/origDataset/vox1_frames/test/id10281#ni6gO5jDLJE#004685#004875.mp4/0000188.png,/data/fhongac/origDataset/vox1/test/id10292#ENIHEvg_VLM#005248#005324.mp4
/data/fhongac/origDataset/vox1_frames/test/id10281#ni6gO5jDLJE#000584#000815.mp4/0000208.png,/data/fhongac/origDataset/vox1/test/id10280#XiKRlssBw2M#000330#001148.mp4
/data/fhongac/origDataset/vox1_frames/test/id10290#cIi74VD0LF0#000811#001065.mp4/0000115.png,/data/fhongac/origDataset/vox1/test/id10292#57KbI2UvGss#019445#019556.mp4
/data/fhongac/origDataset/vox1_frames/test/id10286#DPPq8w5ILrA#002720#002883.mp4/0000173.png,/data/fhongac/origDataset/vox1/test/id10285#Zdmm9Mrr8Ts#000390#000559.mp4
/data/fhongac/origDataset/vox1_frames/test/id10283#p3q7Z0O6rgg#000270#000454.mp4/0000162.png,/data/fhongac/origDataset/vox1/test/id10291#TMCTm7GxiDE#002685#002794.mp4
/data/fhongac/origDataset/vox1_frames/test/id10289#sf4uMnkYFG8#004895#005541.mp4/0000015.png,/data/fhongac/origDataset/vox1/test/id10290#cIi74VD0LF0#003228#003677.mp4
/data/fhongac/origDataset/vox1_frames/test/id10280#NXjT3732Ekg#001093#001192.mp4/0000058.png,/data/fhongac/origDataset/vox1/test/id10285#FUqAFZmZJ80#002494#002681.mp4
/data/fhongac/origDataset/vox1_frames/test/id10284#EoCPhxtWUOc#002260#002691.mp4/0000261.png,/data/fhongac/origDataset/vox1/test/id10283#vaK4t1-WD4M#007400#007564.mp4
/data/fhongac/origDataset/vox1_frames/test/id10290#cIi74VD0LF0#000811#001065.mp4/0000127.png,/data/fhongac/origDataset/vox1/test/id10281#NHARUN9OhSo#006609#006906.mp4
/data/fhongac/origDataset/vox1_frames/test/id10292#ENIHEvg_VLM#002288#002409.mp4/0000042.png,/data/fhongac/origDataset/vox1/test/id10287#MHoaMi5hKkE#001008#001291.mp4
/data/fhongac/origDataset/vox1_frames/test/id10285#FUqAFZmZJ80#015959#016068.mp4/0000083.png,/data/fhongac/origDataset/vox1/test/id10281#NHARUN9OhSo#006609#006906.mp4
/data/fhongac/origDataset/vox1_frames/test/id10284#YN4cTBWM-QE#020799#021121.mp4/0000022.png,/data/fhongac/origDataset/vox1/test/id10291#d2Lasybvo7s#001197#001806.mp4
/data/fhongac/origDataset/vox1_frames/test/id10286#DPPq8w5ILrA#003072#003200.mp4/0000013.png,/data/fhongac/origDataset/vox1/test/id10280#XiKRlssBw2M#000330#001148.mp4
/data/fhongac/origDataset/vox1_frames/test/id10286#9K2YB1d8BqY#007176#007327.mp4/0000120.png,/data/fhongac/origDataset/vox1/test/id10284#Rzpm9hlXV6I#008487#008631.mp4
/data/fhongac/origDataset/vox1_frames/test/id10281#FL2UicCNcwI#002009#002086.mp4/0000060.png,/data/fhongac/origDataset/vox1/test/id10283#vaK4t1-WD4M#021064#021192.mp4
/data/fhongac/origDataset/vox1_frames/test/id10280#XiKRlssBw2M#002515#002899.mp4/0000337.png,/data/fhongac/origDataset/vox1/test/id10285#m-uILToQ9ss#000695#000826.mp4
/data/fhongac/origDataset/vox1_frames/test/id10292#57KbI2UvGss#015883#016006.mp4/0000042.png,/data/fhongac/origDataset/vox1/test/id10285#FUqAFZmZJ80#015959#016068.mp4
/data/fhongac/origDataset/vox1_frames/test/id10281#ni6gO5jDLJE#002385#002547.mp4/0000021.png,/data/fhongac/origDataset/vox1/test/id10283#r9-0pljhZqs#014722#014831.mp4
/data/fhongac/origDataset/vox1_frames/test/id10287#MHoaMi5hKkE#000653#000756.mp4/0000004.png,/data/fhongac/origDataset/vox1/test/id10289#3g9CjhcNEWk#004001#004462.mp4
/data/fhongac/origDataset/vox1_frames/test/id10291#4aLg_keiGHw#001497#001678.mp4/0000053.png,/data/fhongac/origDataset/vox1/test/id10287#V0ubcXO71Sg#005327#005538.mp4
/data/fhongac/origDataset/vox1_frames/test/id10283#vaK4t1-WD4M#003749#003881.mp4/0000145.png,/data/fhongac/origDataset/vox1/test/id10282#37XQxZ5lBD8#000876#001020.mp4
/data/fhongac/origDataset/vox1_frames/test/id10283#p5g1heXp34o#000917#001941.mp4/0000402.png,/data/fhongac/origDataset/vox1/test/id10281#NHARUN9OhSo#002209#002570.mp4
/data/fhongac/origDataset/vox1_frames/test/id10286#isKyMAYUOgg#001010#001212.mp4/0000110.png,/data/fhongac/origDataset/vox1/test/id10289#3g9CjhcNEWk#004001#004462.mp4
/data/fhongac/origDataset/vox1_frames/test/id10292#ENIHEvg_VLM#017962#018071.mp4/0000061.png,/data/fhongac/origDataset/vox1/test/id10286#a3QzK5pWpI4#006226#006387.mp4
/data/fhongac/origDataset/vox1_frames/test/id10282#neQO6_CUY4w#004095#004226.mp4/0000140.png,/data/fhongac/origDataset/vox1/test/id10289#3g9CjhcNEWk#001295#001783.mp4
/data/fhongac/origDataset/vox1_frames/test/id10285#m-uILToQ9ss#007090#007351.mp4/0000123.png,/data/fhongac/origDataset/vox1/test/id10286#J37FfHHefdc#000631#000751.mp4
/data/fhongac/origDataset/vox1_frames/test/id10283#j8UugkSTzzk#001372#002396.mp4/0000440.png,/data/fhongac/origDataset/vox1/test/id10282#qkZNuvX1UNo#005006#005131.mp4
/data/fhongac/origDataset/vox1_frames/test/id10285#FUqAFZmZJ80#006862#007028.mp4/0000054.png,/data/fhongac/origDataset/vox1/test/id10282#neQO6_CUY4w#000166#000386.mp4
/data/fhongac/origDataset/vox1_frames/test/id10285#FUqAFZmZJ80#002494#002681.mp4/0000018.png,/data/fhongac/origDataset/vox1/test/id10284#YN4cTBWM-QE#021127#021712.mp4
/data/fhongac/origDataset/vox1_frames/test/id10280#NXjT3732Ekg#001093#001192.mp4/0000094.png,/data/fhongac/origDataset/vox1/test/id10291#uiBjIKX_0l8#000297#000704.mp4
/data/fhongac/origDataset/vox1_frames/test/id10287#bP0bKbQQlzc#003638#003940.mp4/0000281.png,/data/fhongac/origDataset/vox1/test/id10289#zFii0ROZZjc#002582#002807.mp4
/data/fhongac/origDataset/vox1_frames/test/id10292#ENIHEvg_VLM#017962#018071.mp4/0000088.png,/data/fhongac/origDataset/vox1/test/id10282#qkZNuvX1UNo#003298#003436.mp4
/data/fhongac/origDataset/vox1_frames/test/id10290#0bA1AJCGEOo#003431#003598.mp4/0000074.png,/data/fhongac/origDataset/vox1/test/id10286#9K2YB1d8BqY#001310#001474.mp4
/data/fhongac/origDataset/vox1_frames/test/id10287#RfDogGJ-UnM#000988#001052.mp4/0000069.png,/data/fhongac/origDataset/vox1/test/id10289#3g9CjhcNEWk#000935#001219.mp4
/data/fhongac/origDataset/vox1_frames/test/id10287#bP0bKbQQlzc#003638#003940.mp4/0000310.png,/data/fhongac/origDataset/vox1/test/id10283#H4mDLFeGpLU#001840#002218.mp4
/data/fhongac/origDataset/vox1_frames/test/id10283#cmG1DiHm-fM#002094#002283.mp4/0000087.png,/data/fhongac/origDataset/vox1/test/id10281#ni6gO5jDLJE#006849#007013.mp4
/data/fhongac/origDataset/vox1_frames/test/id10291#uiBjIKX_0l8#000067#000277.mp4/0000016.png,/data/fhongac/origDataset/vox1/test/id10282#Zbz058o9j6s#004162#004270.mp4
/data/fhongac/origDataset/vox1_frames/test/id10283#j8UugkSTzzk#004348#004879.mp4/0000458.png,/data/fhongac/origDataset/vox1/test/id10290#cIi74VD0LF0#000811#001065.mp4
/data/fhongac/origDataset/vox1_frames/test/id10280#XiKRlssBw2M#000330#001148.mp4/0000250.png,/data/fhongac/origDataset/vox1/test/id10292#ENIHEvg_VLM#001690#001771.mp4
/data/fhongac/origDataset/vox1_frames/test/id10290#KacOkTDTi-g#000035#000595.mp4/0000156.png,/data/fhongac/origDataset/vox1/test/id10284#YN4cTBWM-QE#021729#021933.mp4
/data/fhongac/origDataset/vox1_frames/test/id10282#neQO6_CUY4w#000765#001023.mp4/0000158.png,/data/fhongac/origDataset/vox1/test/id10289#2dD2ZWGfhwc#002584#002693.mp4
/data/fhongac/origDataset/vox1_frames/test/id10289#sf4uMnkYFG8#006920#007944.mp4/0000134.png,/data/fhongac/origDataset/vox1/test/id10283#r9-0pljhZqs#013743#013963.mp4
/data/fhongac/origDataset/vox1_frames/test/id10280#XiKRlssBw2M#002515#002899.mp4/0000122.png,/data/fhongac/origDataset/vox1/test/id10291#kt4P4cyTpWQ#004971#005071.mp4
/data/fhongac/origDataset/vox1_frames/test/id10284#YN4cTBWM-QE#021127#021712.mp4/0000650.png,/data/fhongac/origDataset/vox1/test/id10286#DPPq8w5ILrA#004264#005148.mp4
/data/fhongac/origDataset/vox1_frames/test/id10290#cIi74VD0LF0#003228#003677.mp4/0000134.png,/data/fhongac/origDataset/vox1/test/id10291#aQ6uxeakacs#000109#000585.mp4
/data/fhongac/origDataset/vox1_frames/test/id10290#gTbcgoYXWdU#000481#000592.mp4/0000041.png,/data/fhongac/origDataset/vox1/test/id10289#3g9CjhcNEWk#000935#001219.mp4
/data/fhongac/origDataset/vox1_frames/test/id10290#gTbcgoYXWdU#004460#004582.mp4/0000039.png,/data/fhongac/origDataset/vox1/test/id10282#37XQxZ5lBD8#000876#001020.mp4
/data/fhongac/origDataset/vox1_frames/test/id10286#DPPq8w5ILrA#001643#001896.mp4/0000043.png,/data/fhongac/origDataset/vox1/test/id10282#qkZNuvX1UNo#006234#006454.mp4
/data/fhongac/origDataset/vox1_frames/test/id10286#DPPq8w5ILrA#003645#003916.mp4/0000064.png,/data/fhongac/origDataset/vox1/test/id10287#4oOmqI1myzY#000153#000298.mp4
/data/fhongac/origDataset/vox1_frames/test/id10282#qkZNuvX1UNo#003837#004064.mp4/0000197.png,/data/fhongac/origDataset/vox1/test/id10285#FUqAFZmZJ80#002494#002681.mp4
/data/fhongac/origDataset/vox1_frames/test/id10291#TMCTm7GxiDE#002685#002794.mp4/0000048.png,/data/fhongac/origDataset/vox1/test/id10280#XiKRlssBw2M#002006#002397.mp4
/data/fhongac/origDataset/vox1_frames/test/id10289#8l5ZnDf-FUA#000563#000701.mp4/0000065.png,/data/fhongac/origDataset/vox1/test/id10291#ibDSPLFJIu0#001082#001731.mp4
/data/fhongac/origDataset/vox1_frames/test/id10290#gTbcgoYXWdU#000698#001023.mp4/0000307.png,/data/fhongac/origDataset/vox1/test/id10284#YN4cTBWM-QE#021127#021712.mp4
/data/fhongac/origDataset/vox1_frames/test/id10292#ENIHEvg_VLM#000710#000798.mp4/0000015.png,/data/fhongac/origDataset/vox1/test/id10280#XiKRlssBw2M#000330#001148.mp4
/data/fhongac/origDataset/vox1_frames/test/id10280#XiKRlssBw2M#002515#002899.mp4/0000213.png,/data/fhongac/origDataset/vox1/test/id10283#r9-0pljhZqs#008373#008488.mp4
/data/fhongac/origDataset/vox1_frames/test/id10282#neQO6_CUY4w#002906#003048.mp4/0000027.png,/data/fhongac/origDataset/vox1/test/id10287#RfDogGJ-UnM#001114#001235.mp4
/data/fhongac/origDataset/vox1_frames/test/id10286#DPPq8w5ILrA#003930#004117.mp4/0000214.png,/data/fhongac/origDataset/vox1/test/id10280#XiKRlssBw2M#002515#002899.mp4
/data/fhongac/origDataset/vox1_frames/test/id10283#vaK4t1-WD4M#031209#031448.mp4/0000176.png,/data/fhongac/origDataset/vox1/test/id10291#4aLg_keiGHw#000871#001068.mp4
/data/fhongac/origDataset/vox1_frames/test/id10290#cIi74VD0LF0#004590#004880.mp4/0000222.png,/data/fhongac/origDataset/vox1/test/id10280#XiKRlssBw2M#000330#001148.mp4
/data/fhongac/origDataset/vox1_frames/test/id10280#XiKRlssBw2M#002006#002397.mp4/0000056.png,/data/fhongac/origDataset/vox1/test/id10285#FUqAFZmZJ80#017690#017853.mp4
/data/fhongac/origDataset/vox1_frames/test/id10282#qkZNuvX1UNo#002113#002289.mp4/0000120.png,/data/fhongac/origDataset/vox1/test/id10285#m-uILToQ9ss#005975#006087.mp4
/data/fhongac/origDataset/vox1_frames/test/id10292#57KbI2UvGss#015883#016006.mp4/0000121.png,/data/fhongac/origDataset/vox1/test/id10286#J37FfHHefdc#000631#000751.mp4
/data/fhongac/origDataset/vox1_frames/test/id10291#d2Lasybvo7s#000298#000704.mp4/0000317.png,/data/fhongac/origDataset/vox1/test/id10290#cIi74VD0LF0#003228#003677.mp4
/data/fhongac/origDataset/vox1_frames/test/id10282#IDA_ElNHLn4#000674#000852.mp4/0000001.png,/data/fhongac/origDataset/vox1/test/id10283#j8UugkSTzzk#002396#002699.mp4
/data/fhongac/origDataset/vox1_frames/test/id10281#ni6gO5jDLJE#007321#007504.mp4/0000051.png,/data/fhongac/origDataset/vox1/test/id10286#9K2YB1d8BqY#000979#001081.mp4
/data/fhongac/origDataset/vox1_frames/test/id10286#FP4TghS5_UQ#004054#004185.mp4/0000094.png,/data/fhongac/origDataset/vox1/test/id10291#oLJhH76d0kU#000067#000322.mp4
/data/fhongac/origDataset/vox1_frames/test/id10285#m-uILToQ9ss#004020#004263.mp4/0000215.png,/data/fhongac/origDataset/vox1/test/id10290#0bA1AJCGEOo#003431#003598.mp4
/data/fhongac/origDataset/vox1_frames/test/id10290#FgJsZ26_AXU#023990#024098.mp4/0000020.png,/data/fhongac/origDataset/vox1/test/id10286#isKyMAYUOgg#000581#000782.mp4
/data/fhongac/origDataset/vox1_frames/test/id10282#neQO6_CUY4w#002598#002743.mp4/0000105.png,/data/fhongac/origDataset/vox1/test/id10287#MHoaMi5hKkE#001008#001291.mp4
/data/fhongac/origDataset/vox1_frames/test/id10287#RfDogGJ-UnM#000988#001052.mp4/0000040.png,/data/fhongac/origDataset/vox1/test/id10285#FUqAFZmZJ80#019664#019961.mp4
/data/fhongac/origDataset/vox1_frames/test/id10289#3g9CjhcNEWk#004606#004846.mp4/0000049.png,/data/fhongac/origDataset/vox1/test/id10290#KacOkTDTi-g#001178#001596.mp4
/data/fhongac/origDataset/vox1_frames/test/id10286#mYc2BIS0zWU#002507#002601.mp4/0000013.png,/data/fhongac/origDataset/vox1/test/id10289#Fvm877eQSqE#002663#002802.mp4
/data/fhongac/origDataset/vox1_frames/test/id10292#ENIHEvg_VLM#002288#002409.mp4/0000062.png,/data/fhongac/origDataset/vox1/test/id10291#TMCTm7GxiDE#002595#002901.mp4
/data/fhongac/origDataset/vox1_frames/test/id10284#Rzpm9hlXV6I#005604#005821.mp4/0000158.png,/data/fhongac/origDataset/vox1/test/id10285#FUqAFZmZJ80#002043#002280.mp4
/data/fhongac/origDataset/vox1_frames/test/id10283#h87Y8nir1o0#012592#013069.mp4/0000310.png,/data/fhongac/origDataset/vox1/test/id10292#ENIHEvg_VLM#000710#000798.mp4
/data/fhongac/origDataset/vox1_frames/test/id10292#ENIHEvg_VLM#009003#009125.mp4/0000012.png,/data/fhongac/origDataset/vox1/test/id10280#XiKRlssBw2M#002515#002899.mp4
/data/fhongac/origDataset/vox1_frames/test/id10290#gTbcgoYXWdU#001513#001814.mp4/0000151.png,/data/fhongac/origDataset/vox1/test/id10284#Rzpm9hlXV6I#005604#005821.mp4
/data/fhongac/origDataset/vox1_frames/test/id10286#isKyMAYUOgg#000581#000782.mp4/0000143.png,/data/fhongac/origDataset/vox1/test/id10292#57KbI2UvGss#016375#016489.mp4
/data/fhongac/origDataset/vox1_frames/test/id10289#8l5ZnDf-FUA#007642#007754.mp4/0000097.png,/data/fhongac/origDataset/vox1/test/id10280#XiKRlssBw2M#001538#002000.mp4
/data/fhongac/origDataset/vox1_frames/test/id10284#YN4cTBWM-QE#020799#021121.mp4/0000123.png,/data/fhongac/origDataset/vox1/test/id10283#N69Hp2DGMLk#006184#006353.mp4
/data/fhongac/origDataset/vox1_frames/test/id10285#m-uILToQ9ss#000695#000826.mp4/0000062.png,/data/fhongac/origDataset/vox1/test/id10286#FP4TghS5_UQ#004054#004185.mp4
/data/fhongac/origDataset/vox1_frames/test/id10280#XiKRlssBw2M#001538#002000.mp4/0000138.png,/data/fhongac/origDataset/vox1/test/id10287#bP0bKbQQlzc#003288#003417.mp4
/data/fhongac/origDataset/vox1_frames/test/id10286#iH0jGPqp3Hc#001068#001316.mp4/0000193.png,/data/fhongac/origDataset/vox1/test/id10280#XiKRlssBw2M#002515#002899.mp4
/data/fhongac/origDataset/vox1_frames/test/id10281#ni6gO5jDLJE#003515#003915.mp4/0000289.png,/data/fhongac/origDataset/vox1/test/id10285#m-uILToQ9ss#005975#006087.mp4
/data/fhongac/origDataset/vox1_frames/test/id10285#m-uILToQ9ss#000695#000826.mp4/0000044.png,/data/fhongac/origDataset/vox1/test/id10289#zFii0ROZZjc#000643#000821.mp4
/data/fhongac/origDataset/vox1_frames/test/id10287#4oOmqI1myzY#000381#000729.mp4/0000042.png,/data/fhongac/origDataset/vox1/test/id10284#YN4cTBWM-QE#021127#021712.mp4
/data/fhongac/origDataset/vox1_frames/test/id10286#9K2YB1d8BqY#002627#002747.mp4/0000052.png,/data/fhongac/origDataset/vox1/test/id10287#MHoaMi5hKkE#000653#000756.mp4
/data/fhongac/origDataset/vox1_frames/test/id10283#h87Y8nir1o0#001596#001720.mp4/0000135.png,/data/fhongac/origDataset/vox1/test/id10292#57KbI2UvGss#006644#006763.mp4
/data/fhongac/origDataset/vox1_frames/test/id10283#u3s9xdUlmmk#005241#006005.mp4/0000528.png,/data/fhongac/origDataset/vox1/test/id10281#ni6gO5jDLJE#005216#005364.mp4
/data/fhongac/origDataset/vox1_frames/test/id10281#ni6gO5jDLJE#006514#006821.mp4/0000115.png,/data/fhongac/origDataset/vox1/test/id10282#Zbz058o9j6s#004557#004656.mp4
/data/fhongac/origDataset/vox1_frames/test/id10282#Zbz058o9j6s#004162#004270.mp4/0000005.png,/data/fhongac/origDataset/vox1/test/id10280#NXjT3732Ekg#001093#001192.mp4
/data/fhongac/origDataset/vox1_frames/test/id10286#DPPq8w5ILrA#002140#002667.mp4/0000136.png,/data/fhongac/origDataset/vox1/test/id10285#bd0jqkNxNdU#002765#003008.mp4
/data/fhongac/origDataset/vox1_frames/test/id10281#ni6gO5jDLJE#004902#005086.mp4/0000211.png,/data/fhongac/origDataset/vox1/test/id10287#MHoaMi5hKkE#000653#000756.mp4
/data/fhongac/origDataset/vox1_frames/test/id10285#m-uILToQ9ss#000695#000826.mp4/0000011.png,/data/fhongac/origDataset/vox1/test/id10292#57KbI2UvGss#009437#009507.mp4
/data/fhongac/origDataset/vox1_frames/test/id10292#ENIHEvg_VLM#001690#001771.mp4/0000072.png,/data/fhongac/origDataset/vox1/test/id10285#m-uILToQ9ss#006301#006496.mp4
/data/fhongac/origDataset/vox1_frames/test/id10292#ENIHEvg_VLM#017962#018071.mp4/0000073.png,/data/fhongac/origDataset/vox1/test/id10283#vaK4t1-WD4M#003530#003667.mp4
/data/fhongac/origDataset/vox1_frames/test/id10290#gTbcgoYXWdU#000481#000592.mp4/0000131.png,/data/fhongac/origDataset/vox1/test/id10283#j8UugkSTzzk#002396#002699.mp4
/data/fhongac/origDataset/vox1_frames/test/id10280#XiKRlssBw2M#002006#002397.mp4/0000218.png,/data/fhongac/origDataset/vox1/test/id10282#neQO6_CUY4w#002906#003048.mp4
/data/fhongac/origDataset/vox1_frames/test/id10285#FUqAFZmZJ80#006862#007028.mp4/0000090.png,/data/fhongac/origDataset/vox1/test/id10289#8l5ZnDf-FUA#007642#007754.mp4
/data/fhongac/origDataset/vox1_frames/test/id10283#gAKHqHbNt2g#017692#018552.mp4/0000524.png,/data/fhongac/origDataset/vox1/test/id10280#NXjT3732Ekg#001093#001192.mp4
/data/fhongac/origDataset/vox1_frames/test/id10283#h87Y8nir1o0#012592#013069.mp4/0000531.png,/data/fhongac/origDataset/vox1/test/id10281#ni6gO5jDLJE#006024#006145.mp4
/data/fhongac/origDataset/vox1_frames/test/id10289#zFii0ROZZjc#002582#002807.mp4/0000090.png,/data/fhongac/origDataset/vox1/test/id10290#gTbcgoYXWdU#000698#001023.mp4
/data/fhongac/origDataset/vox1_frames/test/id10282#IDA_ElNHLn4#000674#000852.mp4/0000151.png,/data/fhongac/origDataset/vox1/test/id10291#TMCTm7GxiDE#005396#005650.mp4
/data/fhongac/origDataset/vox1_frames/test/id10290#KacOkTDTi-g#000035#000595.mp4/0000308.png,/data/fhongac/origDataset/vox1/test/id10289#8l5ZnDf-FUA#003737#003869.mp4
/data/fhongac/origDataset/vox1_frames/test/id10290#cIi74VD0LF0#004590#004880.mp4/0000020.png,/data/fhongac/origDataset/vox1/test/id10284#Rzpm9hlXV6I#005604#005821.mp4
/data/fhongac/origDataset/vox1_frames/test/id10292#57KbI2UvGss#012697#012848.mp4/0000064.png,/data/fhongac/origDataset/vox1/test/id10286#9K2YB1d8BqY#007056#007176.mp4
/data/fhongac/origDataset/vox1_frames/test/id10287#RfDogGJ-UnM#000900#000988.mp4/0000076.png,/data/fhongac/origDataset/vox1/test/id10283#vaK4t1-WD4M#004014#004148.mp4
/data/fhongac/origDataset/vox1_frames/test/id10292#ENIHEvg_VLM#014399#014546.mp4/0000043.png,/data/fhongac/origDataset/vox1/test/id10282#Zbz058o9j6s#003175#003420.mp4
/data/fhongac/origDataset/vox1_frames/test/id10286#0sETQ5nxvf8#001586#001673.mp4/0000009.png,/data/fhongac/origDataset/vox1/test/id10292#57KbI2UvGss#006139#006254.mp4
/data/fhongac/origDataset/vox1_frames/test/id10283#j8UugkSTzzk#003016#003315.mp4/0000269.png,/data/fhongac/origDataset/vox1/test/id10281#NHARUN9OhSo#001059#001210.mp4
/data/fhongac/origDataset/vox1_frames/test/id10292#57KbI2UvGss#013987#014099.mp4/0000101.png,/data/fhongac/origDataset/vox1/test/id10281#NHARUN9OhSo#006609#006906.mp4
/data/fhongac/origDataset/vox1_frames/test/id10284#YN4cTBWM-QE#020799#021121.mp4/0000000.png,/data/fhongac/origDataset/vox1/test/id10290#gTbcgoYXWdU#001835#001985.mp4
/data/fhongac/origDataset/vox1_frames/test/id10292#57KbI2UvGss#009507#009595.mp4/0000031.png,/data/fhongac/origDataset/vox1/test/id10282#neQO6_CUY4w#003934#004089.mp4
/data/fhongac/origDataset/vox1_frames/test/id10285#FUqAFZmZJ80#008726#008862.mp4/0000131.png,/data/fhongac/origDataset/vox1/test/id10290#gTbcgoYXWdU#001835#001985.mp4
/data/fhongac/origDataset/vox1_frames/test/id10280#XiKRlssBw2M#000330#001148.mp4/0000311.png,/data/fhongac/origDataset/vox1/test/id10281#NHARUN9OhSo#006912#007284.mp4
/data/fhongac/origDataset/vox1_frames/test/id10286#9K2YB1d8BqY#000443#000552.mp4/0000099.png,/data/fhongac/origDataset/vox1/test/id10290#gTbcgoYXWdU#001835#001985.mp4
/data/fhongac/origDataset/vox1_frames/test/id10283#p3q7Z0O6rgg#000270#000454.mp4/0000126.png,/data/fhongac/origDataset/vox1/test/id10285#m-uILToQ9ss#004267#004374.mp4
/data/fhongac/origDataset/vox1_frames/test/id10290#jjzisko126k#001017#001182.mp4/0000104.png,/data/fhongac/origDataset/vox1/test/id10281#FL2UicCNcwI#001076#001150.mp4
/data/fhongac/origDataset/vox1_frames/test/id10289#3g9CjhcNEWk#004606#004846.mp4/0000046.png,/data/fhongac/origDataset/vox1/test/id10280#NXjT3732Ekg#001093#001192.mp4
/data/fhongac/origDataset/vox1_frames/test/id10289#zFii0ROZZjc#002432#002557.mp4/0000101.png,/data/fhongac/origDataset/vox1/test/id10290#FgJsZ26_AXU#023990#024098.mp4
/data/fhongac/origDataset/vox1_frames/test/id10291#oa10caYOOzk#000789#000933.mp4/0000139.png,/data/fhongac/origDataset/vox1/test/id10289#Rn0Z_lIiL1w#000852#001047.mp4
/data/fhongac/origDataset/vox1_frames/test/id10289#GIhCMsZrHF0#000314#000456.mp4/0000109.png,/data/fhongac/origDataset/vox1/test/id10280#XiKRlssBw2M#002006#002397.mp4
/data/fhongac/origDataset/vox1_frames/test/id10280#XiKRlssBw2M#000330#001148.mp4/0000703.png,/data/fhongac/origDataset/vox1/test/id10283#cmG1DiHm-fM#002612#002723.mp4
/data/fhongac/origDataset/vox1_frames/test/id10285#m-uILToQ9ss#007090#007351.mp4/0000166.png,/data/fhongac/origDataset/vox1/test/id10282#neQO6_CUY4w#002276#002495.mp4
/data/fhongac/origDataset/vox1_frames/test/id10292#0zvzJa5HOUQ#006139#006273.mp4/0000066.png,/data/fhongac/origDataset/vox1/test/id10286#DPPq8w5ILrA#000600#000977.mp4
/data/fhongac/origDataset/vox1_frames/test/id10280#XiKRlssBw2M#001538#002000.mp4/0000227.png,/data/fhongac/origDataset/vox1/test/id10283#j8UugkSTzzk#004348#004879.mp4
/data/fhongac/origDataset/vox1_frames/test/id10285#m-uILToQ9ss#003561#003669.mp4/0000109.png,/data/fhongac/origDataset/vox1/test/id10289#zFii0ROZZjc#002432#002557.mp4
/data/fhongac/origDataset/vox1_frames/test/id10285#FUqAFZmZJ80#019664#019961.mp4/0000152.png,/data/fhongac/origDataset/vox1/test/id10289#zFii0ROZZjc#001119#001309.mp4
/data/fhongac/origDataset/vox1_frames/test/id10286#isKyMAYUOgg#001010#001212.mp4/0000232.png,/data/fhongac/origDataset/vox1/test/id10292#57KbI2UvGss#009507#009595.mp4
/data/fhongac/origDataset/vox1_frames/test/id10281#NHARUN9OhSo#001059#001210.mp4/0000168.png,/data/fhongac/origDataset/vox1/test/id10285#Zdmm9Mrr8Ts#000155#000328.mp4
/data/fhongac/origDataset/vox1_frames/test/id10285#FUqAFZmZJ80#006300#006400.mp4/0000054.png,/data/fhongac/origDataset/vox1/test/id10283#oGZsanLiXsY#004515#005047.mp4
/data/fhongac/origDataset/vox1_frames/test/id10283#cmG1DiHm-fM#002612#002723.mp4/0000110.png,/data/fhongac/origDataset/vox1/test/id10282#IDA_ElNHLn4#001226#001390.mp4
/data/fhongac/origDataset/vox1_frames/test/id10287#RfDogGJ-UnM#000900#000988.mp4/0000048.png,/data/fhongac/origDataset/vox1/test/id10282#Zbz058o9j6s#004162#004270.mp4
/data/fhongac/origDataset/vox1_frames/test/id10283#vaK4t1-WD4M#010435#010540.mp4/0000091.png,/data/fhongac/origDataset/vox1/test/id10287#MHoaMi5hKkE#000653#000756.mp4
/data/fhongac/origDataset/vox1_frames/test/id10283#N69Hp2DGMLk#007129#007281.mp4/0000104.png,/data/fhongac/origDataset/vox1/test/id10281#dX8RBKI2FKc#006572#006772.mp4
/data/fhongac/origDataset/vox1_frames/test/id10287#bP0bKbQQlzc#003638#003940.mp4/0000353.png,/data/fhongac/origDataset/vox1/test/id10283#rUnfAxF1dJI#001389#001843.mp4
/data/fhongac/origDataset/vox1_frames/test/id10283#vaK4t1-WD4M#009311#009459.mp4/0000066.png,/data/fhongac/origDataset/vox1/test/id10284#Rzpm9hlXV6I#008487#008631.mp4
/data/fhongac/origDataset/vox1_frames/test/id10281#ni6gO5jDLJE#007321#007504.mp4/0000139.png,/data/fhongac/origDataset/vox1/test/id10291#kt4P4cyTpWQ#007143#007287.mp4
/data/fhongac/origDataset/vox1_frames/test/id10284#Rzpm9hlXV6I#005604#005821.mp4/0000187.png,/data/fhongac/origDataset/vox1/test/id10289#8l5ZnDf-FUA#008599#008959.mp4
/data/fhongac/origDataset/vox1_frames/test/id10290#gTbcgoYXWdU#004460#004582.mp4/0000086.png,/data/fhongac/origDataset/vox1/test/id10287#bP0bKbQQlzc#000799#001179.mp4
/data/fhongac/origDataset/vox1_frames/test/id10292#57KbI2UvGss#010365#010549.mp4/0000026.png,/data/fhongac/origDataset/vox1/test/id10287#RfDogGJ-UnM#000900#000988.mp4
/data/fhongac/origDataset/vox1_frames/test/id10280#XiKRlssBw2M#002515#002899.mp4/0000047.png,/data/fhongac/origDataset/vox1/test/id10284#YN4cTBWM-QE#020799#021121.mp4
